meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
X275,0.34299999999999997,0.34299999999999997,0.34299999999999997,0.34299999999999997,0.34299999999999997,0.34299999999999997,0.34299999999999997,0.34299999999999997,0.34299999999999997,0.34299999999999997,0.34299999999999997,0.34299999999999997,0.34299999999999997,0.34299999999999997,0.34299999999999997,0.34299999999999997,0.34299999999999997,0.34299999999999997,0.34299999999999997,0.34299999999999997,0.34299999999999997,0.34299999999999997,0.34299999999999997,0.34299999999999997,8.232,8.232,8.232,8.232,8.232,8.232,8.232,8.232,8.232,8.232,139.872,139.872,135.36,139.872,135.36
X276,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,3.4079999999999995,3.4079999999999995,3.4079999999999995,3.4079999999999995,3.4079999999999995,3.4079999999999995,3.4079999999999995,3.4079999999999995,3.4079999999999995,3.4079999999999995,120.52799999999999,120.52799999999999,116.64,120.52799999999999,116.64
X282,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,4.5120000000000005,4.5120000000000005,4.5120000000000005,4.5120000000000005,4.5120000000000005,4.5120000000000005,4.5120000000000005,4.5120000000000005,4.5120000000000005,4.5120000000000005,4.464,4.464,4.32,4.464,4.32
X283,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.19699999999999998,4.728,4.728,4.728,4.728,4.728,4.728,4.728,4.728,4.728,4.728,225.43200000000002,225.43200000000002,218.16,225.43200000000002,218.16
X286,0.349,0.349,0.349,0.349,0.349,0.349,0.349,0.349,0.349,0.349,0.349,0.349,0.349,0.349,0.349,0.349,0.349,0.349,0.349,0.349,0.349,0.349,0.349,0.349,8.376,8.376,8.376,8.376,8.376,8.376,8.376,8.376,8.376,8.376,143.59199999999998,143.59199999999998,138.95999999999998,143.59199999999998,138.95999999999998
X289,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,4.872,4.872,4.872,4.872,4.872,4.872,4.872,4.872,4.872,4.872,151.776,151.776,146.88,151.776,146.88
X296,0.1955,0.1955,0.1955,0.1955,0.1955,0.1955,0.1955,0.1955,0.1955,0.1955,0.1955,0.1955,0.1955,0.1955,0.1955,0.1955,0.1955,0.1955,0.1955,0.1955,0.1955,0.1955,0.1955,0.1955,4.692,4.692,4.692,4.692,4.692,4.692,4.692,4.692,4.692,4.692,95.976,95.976,92.88,95.976,92.88
X297,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,0.17300000000000001,4.152,4.152,4.152,4.152,4.152,4.152,4.152,4.152,4.152,4.152,241.05599999999998,241.05599999999998,233.28,241.05599999999998,233.28
X299,0.23199999999999998,0.23199999999999998,0.23199999999999998,0.23199999999999998,0.23199999999999998,0.23199999999999998,0.23199999999999998,0.23199999999999998,0.23199999999999998,0.23199999999999998,0.23199999999999998,0.23199999999999998,0.23199999999999998,0.23199999999999998,0.23199999999999998,0.23199999999999998,0.23199999999999998,0.23199999999999998,0.23199999999999998,0.23199999999999998,0.23199999999999998,0.23199999999999998,0.23199999999999998,0.23199999999999998,5.568,5.568,5.568,5.568,5.568,5.568,5.568,5.568,5.568,5.568,136.89600000000002,136.89600000000002,132.48000000000002,136.89600000000002,132.48000000000002
X300,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,7.704000000000001,7.704000000000001,7.704000000000001,7.704000000000001,7.704000000000001,7.704000000000001,7.704000000000001,7.704000000000001,7.704000000000001,7.704000000000001,163.68,163.68,158.4,163.68,158.4
X302,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,3.4799999999999995,3.4799999999999995,3.4799999999999995,3.4799999999999995,3.4799999999999995,3.4799999999999995,3.4799999999999995,3.4799999999999995,3.4799999999999995,3.4799999999999995,119.03999999999999,119.03999999999999,115.19999999999999,119.03999999999999,115.19999999999999
X303,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,0.41700000000000004,10.008000000000001,10.008000000000001,10.008000000000001,10.008000000000001,10.008000000000001,10.008000000000001,10.008000000000001,10.008000000000001,10.008000000000001,10.008000000000001,95.232,95.232,92.16,95.232,92.16
X305,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,223.94400000000002,223.94400000000002,216.72,223.94400000000002,216.72
X308,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,4.944000000000001,4.944000000000001,4.944000000000001,4.944000000000001,4.944000000000001,4.944000000000001,4.944000000000001,4.944000000000001,4.944000000000001,4.944000000000001,2039.304,2039.304,1973.5200000000002,2039.304,1973.5200000000002
X312,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,4.32,4.32,4.32,4.32,4.32,4.32,4.32,4.32,4.32,4.32,262.632,262.632,254.16,262.632,254.16
X313,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,4.872,4.872,4.872,4.872,4.872,4.872,4.872,4.872,4.872,4.872,191.952,191.952,185.76,191.952,185.76
X314,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,3.6959999999999997,3.6959999999999997,3.6959999999999997,3.6959999999999997,3.6959999999999997,3.6959999999999997,3.6959999999999997,3.6959999999999997,3.6959999999999997,3.6959999999999997,85.56,85.56,82.80000000000001,85.56,82.80000000000001
X315,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,6.408,6.408,6.408,6.408,6.408,6.408,6.408,6.408,6.408,6.408,193.44,193.44,187.20000000000002,193.44,187.20000000000002
X320,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,4.08,4.08,4.08,4.08,4.08,4.08,4.08,4.08,4.08,4.08,130.2,130.2,125.99999999999997,130.2,125.99999999999997
X323,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.20800000000000002,4.992000000000001,4.992000000000001,4.992000000000001,4.992000000000001,4.992000000000001,4.992000000000001,4.992000000000001,4.992000000000001,4.992000000000001,4.992000000000001,151.03199999999998,151.03199999999998,146.16,151.03199999999998,146.16
X326,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,239.56799999999998,239.56799999999998,231.84,239.56799999999998,231.84
X329,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,4.104,4.104,4.104,4.104,4.104,4.104,4.104,4.104,4.104,4.104,164.424,164.424,159.12,164.424,159.12
X330,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,5.784000000000001,5.784000000000001,5.784000000000001,5.784000000000001,5.784000000000001,5.784000000000001,5.784000000000001,5.784000000000001,5.784000000000001,5.784000000000001,235.848,235.848,228.24,235.848,228.24
X331,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,121.27199999999999,121.27199999999999,117.36,121.27199999999999,117.36
X333,0.22399999999999998,0.22399999999999998,0.22399999999999998,0.22399999999999998,0.22399999999999998,0.22399999999999998,0.22399999999999998,0.22399999999999998,0.22399999999999998,0.22399999999999998,0.22399999999999998,0.22399999999999998,0.22399999999999998,0.22399999999999998,0.22399999999999998,0.22399999999999998,0.22399999999999998,0.22399999999999998,0.22399999999999998,0.22399999999999998,0.22399999999999998,0.22399999999999998,0.22399999999999998,0.22399999999999998,5.3759999999999994,5.3759999999999994,5.3759999999999994,5.3759999999999994,5.3759999999999994,5.3759999999999994,5.3759999999999994,5.3759999999999994,5.3759999999999994,5.3759999999999994,211.29599999999996,211.29599999999996,204.47999999999996,211.29599999999996,204.47999999999996
X337,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,5.5440000000000005,5.5440000000000005,5.5440000000000005,5.5440000000000005,5.5440000000000005,5.5440000000000005,5.5440000000000005,5.5440000000000005,5.5440000000000005,5.5440000000000005,107.87999999999998,107.87999999999998,104.39999999999999,107.87999999999998,104.39999999999999
X341,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.4000000000000004,2.4000000000000004,2.4000000000000004,2.4000000000000004,2.4000000000000004,2.4000000000000004,2.4000000000000004,2.4000000000000004,2.4000000000000004,2.4000000000000004,76.63200000000002,76.63200000000002,74.16000000000001,76.63200000000002,74.16000000000001
X347,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,4.5120000000000005,4.5120000000000005,4.5120000000000005,4.5120000000000005,4.5120000000000005,4.5120000000000005,4.5120000000000005,4.5120000000000005,4.5120000000000005,4.5120000000000005,191.952,191.952,185.76,191.952,185.76
X349,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,3.888,3.888,3.888,3.888,3.888,3.888,3.888,3.888,3.888,3.888,87.048,87.048,84.24,87.048,84.24
X350,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,151.03199999999998,151.03199999999998,146.16,151.03199999999998,146.16
X352,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,0.193,4.632,4.632,4.632,4.632,4.632,4.632,4.632,4.632,4.632,4.632,217.992,217.992,210.96,217.992,210.96
X353,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,4.896,4.896,4.896,4.896,4.896,4.896,4.896,4.896,4.896,4.896,310.992,310.992,300.96,310.992,300.96
X354,0.129,0.129,0.129,0.129,0.129,0.129,0.129,0.129,0.129,0.129,0.129,0.129,0.129,0.129,0.129,0.129,0.129,0.129,0.129,0.129,0.129,0.129,0.129,0.129,3.096,3.096,3.096,3.096,3.096,3.096,3.096,3.096,3.096,3.096,225.43200000000002,225.43200000000002,218.16,225.43200000000002,218.16
X357,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,7.776,7.776,7.776,7.776,7.776,7.776,7.776,7.776,7.776,7.776,1635.312,1635.312,1582.56,1635.312,1582.56
X358,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,4.416,4.416,4.416,4.416,4.416,4.416,4.416,4.416,4.416,4.416,109.36799999999998,109.36799999999998,105.83999999999999,109.36799999999998,105.83999999999999
X363,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,29.759999999999998,29.759999999999998,28.799999999999997,29.759999999999998,28.799999999999997
X364,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,138.38400000000004,138.38400000000004,133.92000000000004,138.38400000000004,133.92000000000004
X367,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,3.072,3.072,3.072,3.072,3.072,3.072,3.072,3.072,3.072,3.072,112.344,112.344,108.71999999999998,112.344,108.71999999999998
X368,0.301,0.301,0.301,0.301,0.301,0.301,0.301,0.301,0.301,0.301,0.301,0.301,0.301,0.301,0.301,0.301,0.301,0.301,0.301,0.301,0.301,0.301,0.301,0.301,7.224,7.224,7.224,7.224,7.224,7.224,7.224,7.224,7.224,7.224,20.831999999999997,20.831999999999997,20.159999999999997,20.831999999999997,20.159999999999997
X371,0.353,0.353,0.353,0.353,0.353,0.353,0.353,0.353,0.353,0.353,0.353,0.353,0.353,0.353,0.353,0.353,0.353,0.353,0.353,0.353,0.353,0.353,0.353,0.353,8.472,8.472,8.472,8.472,8.472,8.472,8.472,8.472,8.472,8.472,214.27200000000002,214.27200000000002,207.36,214.27200000000002,207.36
X376,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,6.192,6.192,6.192,6.192,6.192,6.192,6.192,6.192,6.192,6.192,212.04,212.04,205.2,212.04,205.2
X377,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,2.7600000000000002,2.7600000000000002,2.7600000000000002,2.7600000000000002,2.7600000000000002,2.7600000000000002,2.7600000000000002,2.7600000000000002,2.7600000000000002,2.7600000000000002,151.776,151.776,146.88,151.776,146.88
X378,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,6.24,6.24,6.24,6.24,6.24,6.24,6.24,6.24,6.24,6.24,195.672,195.672,189.36,195.672,189.36
X379,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,264.86400000000003,264.86400000000003,256.32,264.86400000000003,256.32
X383,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,4.872,4.872,4.872,4.872,4.872,4.872,4.872,4.872,4.872,4.872,271.56,271.56,262.8,271.56,262.8
X386,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,7.728,7.728,7.728,7.728,7.728,7.728,7.728,7.728,7.728,7.728,257.42400000000004,257.42400000000004,249.12,257.42400000000004,249.12
X389,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,226.92000000000002,226.92000000000002,219.60000000000002,226.92000000000002,219.60000000000002
X393,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,7.6080000000000005,7.6080000000000005,7.6080000000000005,7.6080000000000005,7.6080000000000005,7.6080000000000005,7.6080000000000005,7.6080000000000005,7.6080000000000005,7.6080000000000005,85.56,85.56,82.80000000000001,85.56,82.80000000000001
X396,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,3.912,3.912,3.912,3.912,3.912,3.912,3.912,3.912,3.912,3.912,178.56,178.56,172.79999999999998,178.56,172.79999999999998
X397,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,6.815999999999999,6.815999999999999,6.815999999999999,6.815999999999999,6.815999999999999,6.815999999999999,6.815999999999999,6.815999999999999,6.815999999999999,6.815999999999999,160.70400000000004,160.70400000000004,155.52000000000004,160.70400000000004,155.52000000000004
X398,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.145,3.4799999999999995,3.4799999999999995,3.4799999999999995,3.4799999999999995,3.4799999999999995,3.4799999999999995,3.4799999999999995,3.4799999999999995,3.4799999999999995,3.4799999999999995,179.30400000000003,179.30400000000003,173.52,179.30400000000003,173.52
X399,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,2.4720000000000004,2.4720000000000004,2.4720000000000004,2.4720000000000004,2.4720000000000004,2.4720000000000004,2.4720000000000004,2.4720000000000004,2.4720000000000004,2.4720000000000004,206.83200000000002,206.83200000000002,200.16000000000003,206.83200000000002,200.16000000000003
X402,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,6.192,6.192,6.192,6.192,6.192,6.192,6.192,6.192,6.192,6.192,145.07999999999998,145.07999999999998,140.39999999999998,145.07999999999998,140.39999999999998
X403,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.11699999999999999,2.808,2.808,2.808,2.808,2.808,2.808,2.808,2.808,2.808,2.808,135.40800000000002,135.40800000000002,131.04000000000002,135.40800000000002,131.04000000000002
X405,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,4.872,4.872,4.872,4.872,4.872,4.872,4.872,4.872,4.872,4.872,156.984,156.984,151.92000000000002,156.984,151.92000000000002
X406,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,7.032,7.032,7.032,7.032,7.032,7.032,7.032,7.032,7.032,7.032,102.67200000000001,102.67200000000001,99.36000000000001,102.67200000000001,99.36000000000001
X407,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,10.032,10.032,10.032,10.032,10.032,10.032,10.032,10.032,10.032,10.032,95.232,95.232,92.16,95.232,92.16
X408,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,146.56799999999998,146.56799999999998,141.84,146.56799999999998,141.84
X410,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.147,3.5279999999999996,3.5279999999999996,3.5279999999999996,3.5279999999999996,3.5279999999999996,3.5279999999999996,3.5279999999999996,3.5279999999999996,3.5279999999999996,3.5279999999999996,124.992,124.992,120.96000000000001,124.992,120.96000000000001
X412,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,46.128,46.128,44.64,46.128,44.64
X414,0.18600000000000005,0.18600000000000005,0.18600000000000005,0.18600000000000005,0.18600000000000005,0.18600000000000005,0.18600000000000005,0.18600000000000005,0.18600000000000005,0.18600000000000005,0.18600000000000005,0.18600000000000005,0.18600000000000005,0.18600000000000005,0.18600000000000005,0.18600000000000005,0.18600000000000005,0.18600000000000005,0.18600000000000005,0.18600000000000005,0.18600000000000005,0.18600000000000005,0.18600000000000005,0.18600000000000005,4.464000000000001,4.464000000000001,4.464000000000001,4.464000000000001,4.464000000000001,4.464000000000001,4.464000000000001,4.464000000000001,4.464000000000001,4.464000000000001,266.352,266.352,257.76,266.352,257.76
X419,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,3.6239999999999997,3.6239999999999997,3.6239999999999997,3.6239999999999997,3.6239999999999997,3.6239999999999997,3.6239999999999997,3.6239999999999997,3.6239999999999997,3.6239999999999997,159.216,159.216,154.08,159.216,154.08
X421,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.28800000000000003,6.912000000000001,6.912000000000001,6.912000000000001,6.912000000000001,6.912000000000001,6.912000000000001,6.912000000000001,6.912000000000001,6.912000000000001,6.912000000000001,109.36799999999998,109.36799999999998,105.83999999999999,109.36799999999998,105.83999999999999
X422,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,183.768,183.768,177.84,183.768,177.84
X423,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,4.896,4.896,4.896,4.896,4.896,4.896,4.896,4.896,4.896,4.896,4179.7919999999995,4179.7919999999995,4044.96,4179.7919999999995,4044.96
